A3	Mass percent Fe	Mass percent Si	Mass percent Al	Mass percent Mn	Temperature [°C]	Mass percent C
1106.13658	93.80000	3.00000	0.90000	2.10000	800.00000	0.20000
1065.75606	93.50000	3.00000	0.90000	2.40000	800.00000	0.20000
1034.73121	93.20000	3.00000	0.90000	2.70000	800.00000	0.20000
1008.42805	92.90000	3.00000	0.90000	3.00000	800.00000	0.20000
	95.60000	3.00000	1.20000	0.00000	800.00000	0.20000
	95.30000	3.00000	1.20000	0.30000	800.00000	0.20000
	95.00000	3.00000	1.20000	0.60000	800.00000	0.20000
	94.70000	3.00000	1.20000	0.90000	800.00000	0.20000
	94.40000	3.00000	1.20000	1.20000	800.00000	0.20000
	94.10000	3.00000	1.20000	1.50000	800.00000	0.20000
	93.80000	3.00000	1.20000	1.80000	800.00000	0.20000
	93.50000	3.00000	1.20000	2.10000	800.00000	0.20000
	93.20000	3.00000	1.20000	2.40000	800.00000	0.20000
	92.90000	3.00000	1.20000	2.70000	800.00000	0.20000
	92.60000	3.00000	1.20000	3.00000	800.00000	0.20000
	95.30000	3.00000	1.50000	0.00000	800.00000	0.20000
	95.00000	3.00000	1.50000	0.30000	800.00000	0.20000
	94.70000	3.00000	1.50000	0.60000	800.00000	0.20000
	94.40000	3.00000	1.50000	0.90000	800.00000	0.20000
	94.10000	3.00000	1.50000	1.20000	800.00000	0.20000
	93.80000	3.00000	1.50000	1.50000	800.00000	0.20000
	93.50000	3.00000	1.50000	1.80000	800.00000	0.20000
	93.20000	3.00000	1.50000	2.10000	800.00000	0.20000
	92.90000	3.00000	1.50000	2.40000	800.00000	0.20000
	92.60000	3.00000	1.50000	2.70000	800.00000	0.20000
	92.30000	3.00000	1.50000	3.00000	800.00000	0.20000
	95.00000	3.00000	1.80000	0.00000	800.00000	0.20000
	94.70000	3.00000	1.80000	0.30000	800.00000	0.20000
	94.40000	3.00000	1.80000	0.60000	800.00000	0.20000
	94.10000	3.00000	1.80000	0.90000	800.00000	0.20000
	93.80000	3.00000	1.80000	1.20000	800.00000	0.20000
	93.50000	3.00000	1.80000	1.50000	800.00000	0.20000
	93.20000	3.00000	1.80000	1.80000	800.00000	0.20000
	92.90000	3.00000	1.80000	2.10000	800.00000	0.20000
	92.60000	3.00000	1.80000	2.40000	800.00000	0.20000
	92.30000	3.00000	1.80000	2.70000	800.00000	0.20000
	92.00000	3.00000	1.80000	3.00000	800.00000	0.20000
	94.70000	3.00000	2.10000	0.00000	800.00000	0.20000
	94.40000	3.00000	2.10000	0.30000	800.00000	0.20000
	94.10000	3.00000	2.10000	0.60000	800.00000	0.20000
	93.80000	3.00000	2.10000	0.90000	800.00000	0.20000
	93.50000	3.00000	2.10000	1.20000	800.00000	0.20000
	93.20000	3.00000	2.10000	1.50000	800.00000	0.20000
	92.90000	3.00000	2.10000	1.80000	800.00000	0.20000
	92.60000	3.00000	2.10000	2.10000	800.00000	0.20000
	92.30000	3.00000	2.10000	2.40000	800.00000	0.20000
	92.00000	3.00000	2.10000	2.70000	800.00000	0.20000
	91.70000	3.00000	2.10000	3.00000	800.00000	0.20000
	94.40000	3.00000	2.40000	0.00000	800.00000	0.20000
	94.10000	3.00000	2.40000	0.30000	800.00000	0.20000
	93.80000	3.00000	2.40000	0.60000	800.00000	0.20000
	93.50000	3.00000	2.40000	0.90000	800.00000	0.20000
	93.20000	3.00000	2.40000	1.20000	800.00000	0.20000
	92.90000	3.00000	2.40000	1.50000	800.00000	0.20000
	92.60000	3.00000	2.40000	1.80000	800.00000	0.20000
	92.30000	3.00000	2.40000	2.10000	800.00000	0.20000
	92.00000	3.00000	2.40000	2.40000	800.00000	0.20000
	91.70000	3.00000	2.40000	2.70000	800.00000	0.20000
	91.40000	3.00000	2.40000	3.00000	800.00000	0.20000
	94.10000	3.00000	2.70000	0.00000	800.00000	0.20000
	93.80000	3.00000	2.70000	0.30000	800.00000	0.20000
	93.50000	3.00000	2.70000	0.60000	800.00000	0.20000
	93.20000	3.00000	2.70000	0.90000	800.00000	0.20000
	92.90000	3.00000	2.70000	1.20000	800.00000	0.20000
	92.60000	3.00000	2.70000	1.50000	800.00000	0.20000
	92.30000	3.00000	2.70000	1.80000	800.00000	0.20000
	92.00000	3.00000	2.70000	2.10000	800.00000	0.20000
	91.70000	3.00000	2.70000	2.40000	800.00000	0.20000
	91.40000	3.00000	2.70000	2.70000	800.00000	0.20000
	91.10000	3.00000	2.70000	3.00000	800.00000	0.20000
	93.80000	3.00000	3.00000	0.00000	800.00000	0.20000
	93.50000	3.00000	3.00000	0.30000	800.00000	0.20000
	93.20000	3.00000	3.00000	0.60000	800.00000	0.20000
	92.90000	3.00000	3.00000	0.90000	800.00000	0.20000
	92.60000	3.00000	3.00000	1.20000	800.00000	0.20000
	92.30000	3.00000	3.00000	1.50000	800.00000	0.20000
	92.00000	3.00000	3.00000	1.80000	800.00000	0.20000
	91.70000	3.00000	3.00000	2.10000	800.00000	0.20000
	91.40000	3.00000	3.00000	2.40000	800.00000	0.20000
	91.10000	3.00000	3.00000	2.70000	800.00000	0.20000
	90.80000	3.00000	3.00000	3.00000	800.00000	0.20000
